label,id
Socorro Lira,1237
Som Imaginario,1238
Som Nosso De Cada Dia,1239
Som Tres,1240
Song and Dance Men,1241
Sorry Drummer,1242
Soweto,1243
Spok Frevo Orquestra,1244
Stan Getz,1245
Sueli Costa,1246
Sulino & Marrueiro,1247
Supervix,1248
Supla,1249
Sururu Na Roda,1250
Swami Jr.,1251
Swing & Simpatia,1252
Sylvia Teller,1253
Sylvia Telles,1254
Sérgio Ferraz,1255
Sérgio Mendes Trio,1256
Sérgio Murillo,1257
Sérgio Reis,1258
Sérgio Reis & Filhos,1259
Sérgio Reis e Filhos,1260
Sérgio Ricardo,1261
Sérgio Sampaio,1262
Só Pra Contrariar,1263
Taiguara,1264
Tak Shindo,1265
Tal Farlow,1266
Tamba 4,1267
Tamba Trio,1268
Tamba!,1269
Tania Maria,1270
Tania Maria-Boto & Helio,1271
Tarancón,1272
Tatiana Parra,1273
Tavinho Moura,1274
Tavito,1275
Teca Calazans,1276
Teco Cardoso,1277
Telmo de Lima Freitas,1278
Tenorio Jr.,1279
Tentasamba,1280
Teodoro & Sampaio,1281
Tequila Baby,1282
Teresa Cristina,1283
Teresa Cristina e Grupo Semente,1284
Terra Samba,1285
Terry Snyder,1286
Tetê Espíndola,1287
Thais Gulin,1288
Thais Macedo,1289
Thalma Freitas,1290
The Clevers,1291
The Fevers,1292
The Ipanemas,1293
The Modern Jazz Quartet,1294
The Sunshines,1295
The Three Suns,1296
Theo de Barros,1297
Thiago Amud,1298
Thiago Espírito Santo,1299
Thiago França,1300
Thiago Pethit,1301
Tianastacia,1302
Tibagi e Miltinho,1303
Tibério Azul,1304
Tiganá Santana,1305
Tim Maia,1306
Tino Augusto DJ,1307
Tita Lima,1308
Tito Madi,1309
Titãs,1310
Tião Carreiro & Pardinho,1311
Tiê,1312
Toco,1313
Tom Zé,1314
Tonho Crocco,1315
Toni Tornado,1316
Tonico e Tinoco,1317
Toninho Crespo,1318
Toninho Ferragutti,1319
Toninho Geraes,1320
Toninho Horta,1321
Tono,1322
Tony Bizarro,1323
Tony Boka,1324
Tony Campello,1325
Toots Thielemans,1326
Toquinho,1327
Toquino,1328
Trabalhos Espaciais Manuais,1329
Transmissor,1330
Trem Da Alegria,1331
Tribalistas,1332
Trio Corrente,1333
Trio Curupira,1334
Trio Da Vitória,1335
Trio De Ouro,1336
Trio Dona Zefa,1337
Trio Esperanca,1338
Trio Forrozão,1339
Trio Madeira Brasil,1340
Trio Melodia,1341
Trio Mocoto,1342
Trio Nordestino,1343
Trio Opus 12,1344
Trio Parada Dura,1345
Trio Potiguá,1346
Trio Pé De Serra,1347
Trio Sabiá,1348
Trio Virgulino,1349
Trupe Chá de Boldo,1350
Tulipa Ruiz,1351
Tunai,1352
Téo Azevedo,1353
Tó Brandileone,1354
Ulisses Rocha,1355
Ultraje a Rigor,1356
Ultramen,1357
Uns E Outros,1358
VELHA GUARDA DA PORTELA,1359
Vadim Klokov,1360
Validuaté,1361
Vander Lee,1362
Vanessa Da Mata,1363
Vanessa Moreno,1364
Vanguart,1365
Vania Abreu,1366
Vanusa,1367
Velha Guarda Da Mangueira,1368
Velhas Virgens,1369
Vento em Madeira,1370
Verônica Ferriani,1371
Verônica Sabino,1372
Vespas Mandarinas,1373
Vicente Barreto,1374
Vicente Celestino,1375
Victor Assis Brasil,1376
Victor Villadangos,1377
Vieira & Vieirinha,1378
Vincius de Moraes,1379
Vinícius Calderoni,1380
Vinícius Dorin,1381
Vinícius de Moraes,1382
Viola Quebrada,1383
Violeta De Outono,1384
Virgínia Rodrigues,1385
Vital Farias,1386
Vitor Ramil,1387
Vitrolla 70,1388
Vivendo do Ócio,1389
Vânia Bastos,1390
Wado,1391
Wado & Realismo Fantástico,1392
Wagner Tiso,1393
Waldick Soriano,1394
Waldik Soriano,1395
Waldir Azevedo,1396
Waldirene,1397
Waldyr Azevedo,1398
Walmir Borges,1399
Waltel Branco,1400
Walter Alfaiate,1401
Walter Franco,1402
Walter Wanderley,1403
Wan Trio,1404
Wanda Sá,1405
Wanderlea,1406
Wanderley Cardoso,1407
Wanderley Monteiro,1408
Wandi Doratiotto,1409
Wando,1410
Washington,1411
Webley Edwards,1412
Wes Montgomery,1413
Wesley Camilo,1414
Willie Bobo,1415
Wilson Aragão,1416
Wilson Das Neves,1417
Wilson Miranda,1418
Wilson Moreira,1419
Wilson Simonal,1420
Wilson Simoninha,1421
Xande De Pilares,1422
Xangai,1423
Xangô Da Mangueira,1424
Xavier Cugat,1425
Xaxado Novo,1426
Xis,1427
Xuefei Yang,1428
Xênia França,1429
Yahoo,1430
Yamandú Costa,1431
Yma Sumac,1432
Zabé da Loca,1433
Ze Fortuna E Pitangueira,1434
Ze Rodrix,1435
Zeca Baleiro,1436
Zeca Pagodinho,1437
Zeze Mota,1438
Zezé Di Camargo & Luciano,1439
Zezé Motta,1440
Zico & Zeca,1441
Zil Rozendo,1442
Zilo & Zalo,1443
Zimbo Trio,1444
Zizi Possi,1445
Zoot Sims,1446
Zé Carreiro E Carreirinho,1447
Zé Da Velha & Silvério Pontes,1448
Zé Do Rancho,1449
Zé Geraldo,1450
Zé Keti,1451
Zé Luiz Mazziotti,1452
Zé Manoel,1453
Zé Maurício Machline,1454
Zé Miguel Wisnik,1455
Zé Mulato & Cassiano,1456
Zé Paulo Becker,1457
Zé Ramalho,1458
Zé Ricardo,1459
Zé Tapera & Teodoro,1460
Zé do Rancho & Zé do Pinho,1461
Zéli Silva,1462
Zélia Duncan,1463
chico B,1464
luiz meira,1465
pixingiuinha,1466
ronald jerome,1467
the Brand-new Amsterdam,1468
wander wildner,1469
Áurea Martins,1470
Èkó Afrobeat,1471
Élio Camalle,1472
Índio Cachoeira,1473
Ó Do Forró,1474
